ID,Qualitymod_0,Qualitymod_1,Qualitymod_2,Qualitymod_3,Qualitymod_4,Qualitymod_5,Qualitymod_6
1,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
2,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
3,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
4,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
5,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
6,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
7,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
8,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
9,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
10,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
11,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
12,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
13,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
14,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
15,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
16,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
17,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
18,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
19,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
20,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
21,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
22,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
23,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
24,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
25,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
26,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
27,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
28,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
29,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
30,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
31,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
32,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
33,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
34,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
35,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
36,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
37,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
38,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
39,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
40,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
41,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
42,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
43,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
44,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
45,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
46,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
47,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
48,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
49,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
50,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
51,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
52,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
53,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
54,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
55,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
56,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
57,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
58,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
59,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
60,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
61,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
62,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
63,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
64,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
65,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
66,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
67,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
68,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
69,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
70,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
71,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
72,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
73,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
74,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
75,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
76,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
77,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
78,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
79,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
80,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
81,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
82,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
83,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
84,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
85,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
86,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
87,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
88,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
89,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
90,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
91,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
92,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
93,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
94,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
95,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
96,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
97,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
98,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
99,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
100,0.89999997616,0.94999998808,1,1.10000002384,1.20000004768,1.20000004768,1.20000004768
